74,0,"1 A1.6","2023-09-04","13:35:00","14:30:00","INICIAL"
75,0,"1 A1.7","2023-09-04","08:30:00","09:25:00","INICIAL"
76,0,"1 A1.7","2023-09-04","09:25:00","10:20:00","INICIAL"
77,0,"1 A1.7","2023-09-04","10:20:00","11:15:00","INICIAL"
78,0,"1 A1.7","2023-09-04","11:45:00","12:40:00","INICIAL"
79,0,"1 A1.7","2023-09-04","12:40:00","13:35:00","INICIAL"
80,0,"1 A1.7","2023-09-04","13:35:00","14:30:00","INICIAL"
81,0,"1 A2.1","2023-09-04","08:30:00","09:25:00","INICIAL"
82,0,"1 A2.1","2023-09-04","09:25:00","10:20:00","INICIAL"
83,0,"1 A2.1","2023-09-04","10:20:00","11:15:00","INICIAL"
84,0,"1 A2.1","2023-09-04","11:45:00","12:40:00","INICIAL"
85,0,"1 A2.1","2023-09-04","12:40:00","13:35:00","INICIAL"
86,0,"1 A2.1","2023-09-04","13:35:00","14:30:00","INICIAL"
87,0,"1 A2.2","2023-09-04","08:30:00","09:25:00","INICIAL"
88,0,"1 A2.2","2023-09-04","09:25:00","10:20:00","INICIAL"
89,0,"1 A2.2","2023-09-04","10:20:00","11:15:00","INICIAL"
90,0,"1 A2.2","2023-09-04","11:45:00","12:40:00","INICIAL"
91,0,"1 A2.2","2023-09-04","12:40:00","13:35:00","INICIAL"
92,0,"1 A2.3","2023-09-04","08:30:00","09:25:00","INICIAL"
93,0,"1 A2.3","2023-09-04","09:25:00","10:20:00","INICIAL"
94,0,"1 A2.3","2023-09-04","10:20:00","11:15:00","INICIAL"
95,0,"1 A2.3","2023-09-04","11:45:00","12:40:00","INICIAL"
96,0,"1 A2.3","2023-09-04","12:40:00","13:35:00","INICIAL"
97,0,"1 A2.3","2023-09-04","13:35:00","14:30:00","INICIAL"
98,0,"1 A2.4","2023-09-04","08:30:00","09:25:00","INICIAL"
99,0,"1 A2.4","2023-09-04","09:25:00","10:20:00","INICIAL"
100,0,"1 A2.4","2023-09-04","10:20:00","11:15:00","INICIAL"
101,0,"1 A2.4","2023-09-04","11:45:00","12:40:00","INICIAL"
102,0,"1 A2.4","2023-09-04","12:40:00","13:35:00","INICIAL"
103,0,"1 A2.4","2023-09-04","13:35:00","14:30:00","INICIAL"
104,0,"1 B0.2","2023-09-04","09:25:00","10:20:00","INICIAL"
105,0,"1 B0.2","2023-09-04","11:45:00","12:40:00","INICIAL"
106,0,"1 B0.2","2023-09-04","12:40:00","13:35:00","INICIAL"
107,0,"1 B0.2","2023-09-04","13:35:00","14:30:00","INICIAL"
108,0,"1 B0.3","2023-09-04","08:30:00","09:25:00","INICIAL"
109,0,"1 B0.3","2023-09-04","09:25:00","10:20:00","INICIAL"
110,0,"1 B0.3","2023-09-04","10:20:00","11:15:00","INICIAL"
111,0,"1 B0.3","2023-09-04","11:45:00","12:40:00","INICIAL"
112,0,"1 B0.3","2023-09-04","13:35:00","14:30:00","INICIAL"
113,0,"1 B1.1","2023-09-04","08:30:00","09:25:00","INICIAL"
114,0,"1 B1.1","2023-09-04","09:25:00","10:20:00","INICIAL"
115,0,"1 B1.1","2023-09-04","10:20:00","11:15:00","INICIAL"
116,0,"1 B1.1","2023-09-04","11:45:00","12:40:00","INICIAL"
117,0,"1 B1.1","2023-09-04","12:40:00","13:35:00","INICIAL"
118,0,"1 B1.1","2023-09-04","13:35:00","14:30:00","INICIAL"
119,0,"1 B1.2","2023-09-04","08:30:00","09:25:00","INICIAL"
120,0,"1 B1.2","2023-09-04","09:25:00","10:20:00","INICIAL"
121,0,"1 B1.2","2023-09-04","10:20:00","11:15:00","INICIAL"
122,0,"1 B1.2","2023-09-04","11:45:00","12:40:00","INICIAL"
123,0,"1 B1.2","2023-09-04","12:40:00","13:35:00","INICIAL"
124,0,"1 B1.3","2023-09-04","08:30:00","09:25:00","INICIAL"
125,0,"1 B1.3","2023-09-04","09:25:00","10:20:00","INICIAL"
126,0,"1 B1.3","2023-09-04","10:20:00","11:15:00","INICIAL"
127,0,"1 B1.3","2023-09-04","11:45:00","12:40:00","INICIAL"
128,0,"1 B1.3","2023-09-04","12:40:00","13:35:00","INICIAL"
129,0,"1 B1.4","2023-09-04","08:30:00","09:25:00","INICIAL"
130,0,"1 B1.4","2023-09-04","09:25:00","10:20:00","INICIAL"
131,0,"1 B1.4","2023-09-04","10:20:00","11:15:00","INICIAL"
132,0,"1 B1.4","2023-09-04","11:45:00","12:40:00","INICIAL"
133,0,"1 B1.4","2023-09-04","13:35:00","14:30:00","INICIAL"
134,0,"1 B2.1","2023-09-04","08:30:00","09:25:00","INICIAL"
135,0,"1 B2.1","2023-09-04","09:25:00","10:20:00","INICIAL"
136,0,"1 B2.1","2023-09-04","10:20:00","11:15:00","INICIAL"
137,0,"1 B2.1","2023-09-04","11:45:00","12:40:00","INICIAL"
138,0,"1 B2.1","2023-09-04","12:40:00","13:35:00","INICIAL"
139,0,"1 B2.1","2023-09-04","13:35:00","14:30:00","INICIAL"
140,0,"1 B2.2","2023-09-04","08:30:00","09:25:00","INICIAL"
141,0,"1 B2.2","2023-09-04","09:25:00","10:20:00","INICIAL"
142,0,"1 B2.2","2023-09-04","11:45:00","12:40:00","INICIAL"
143,0,"1 B2.2","2023-09-04","12:40:00","13:35:00","INICIAL"
144,0,"1 B2.2","2023-09-04","13:35:00","14:30:00","INICIAL"
145,0,"1 B2.3","2023-09-04","08:30:00","09:25:00","INICIAL"
146,0,"1 B2.3","2023-09-04","09:25:00","10:20:00","INICIAL"
147,0,"1 B2.3","2023-09-04","10:20:00","11:15:00","INICIAL"
148,0,"1 B2.3","2023-09-04","11:45:00","12:40:00","INICIAL"
149,0,"1 B2.4","2023-09-04","08:30:00","09:25:00","INICIAL"
150,0,"1 B2.4","2023-09-04","09:25:00","10:20:00","INICIAL"
151,0,"1 B2.4","2023-09-04","11:45:00","12:40:00","INICIAL"
152,0,"1 B2.4","2023-09-04","12:40:00","13:35:00","INICIAL"
153,0,"1 B2.4","2023-09-04","13:35:00","14:30:00","INICIAL"
154,0,"1 B2.5","2023-09-04","08:30:00","09:25:00","INICIAL"
155,0,"1 B2.5","2023-09-04","09:25:00","10:20:00","INICIAL"
156,0,"1 B2.5","2023-09-04","10:20:00","11:15:00","INICIAL"
157,0,"1 B2.6","2023-09-04","08:30:00","09:25:00","INICIAL"
158,0,"1 B2.6","2023-09-04","09:25:00","10:20:00","INICIAL"
159,0,"1 B2.6","2023-09-04","11:45:00","12:40:00","INICIAL"
160,0,"1 B2.6","2023-09-04","12:40:00","13:35:00","INICIAL"
161,0,"1 B2.6","2023-09-04","13:35:00","14:30:00","INICIAL"
162,0,"1 P Derech","2023-09-04","09:25:00","10:20:00","INICIAL"
163,0,"1 P Derech","2023-09-04","10:20:00","11:15:00","INICIAL"
164,0,"1 P Derech","2023-09-04","13:35:00","14:30:00","INICIAL"
165,0,"1 P Izquie","2023-09-04","08:30:00","09:25:00","INICIAL"
166,0,"1 P Izquie","2023-09-04","10:20:00","11:15:00","INICIAL"
167,0,"1 P Izquie","2023-09-04","11:45:00","12:40:00","INICIAL"
168,0,"1 Althia 1","2023-09-04","08:30:00","09:25:00","INICIAL"
169,0,"1 Althia 1","2023-09-04","09:25:00","10:20:00","INICIAL"
170,0,"1 Althia 1","2023-09-04","11:45:00","12:40:00","INICIAL"
171,0,"1 Althia 1","2023-09-04","12:40:00","13:35:00","INICIAL"
172,0,"1 Althia 1","2023-09-04","13:35:00","14:30:00","INICIAL"
173,0,"1 Althia 2","2023-09-04","09:25:00","10:20:00","INICIAL"
174,0,"1 Althia 2","2023-09-04","12:40:00","13:35:00","INICIAL"
175,0,"1 Althia 2","2023-09-04","13:35:00","14:30:00","INICIAL"
176,0,"1 Música","2023-09-04","08:30:00","09:25:00","INICIAL"
177,0,"1 Música","2023-09-04","09:25:00","10:20:00","INICIAL"
178,0,"1 Música","2023-09-04","11:45:00","12:40:00","INICIAL"
179,0,"1 Música","2023-09-04","12:40:00","13:35:00","INICIAL"
180,0,"1 Música","2023-09-04","13:35:00","14:30:00","INICIAL"
181,0,"1 Plást1","2023-09-04","08:30:00","09:25:00","INICIAL"
182,0,"1 Plást1","2023-09-04","09:25:00","10:20:00","INICIAL"
183,0,"1 Plást1","2023-09-04","10:20:00","11:15:00","INICIAL"
184,0,"1 Plást1","2023-09-04","12:40:00","13:35:00","INICIAL"
185,0,"1 Plást1","2023-09-04","13:35:00","14:30:00","INICIAL"
186,0,"1 Plást2","2023-09-04","10:20:00","11:15:00","INICIAL"
187,0,"1 Plást2","2023-09-04","11:45:00","12:40:00","INICIAL"
188,0,"1 Plást2","2023-09-04","12:40:00","13:35:00","INICIAL"
189,0,"1 Plást2","2023-09-04","13:35:00","14:30:00","INICIAL"
190,0,"1 Taller1","2023-09-04","09:25:00","10:20:00","INICIAL"
191,0,"1 Taller1","2023-09-04","10:20:00","11:15:00","INICIAL"
192,0,"1 Taller1","2023-09-04","11:45:00","12:40:00","INICIAL"
193,0,"1 Taller1","2023-09-04","12:40:00","13:35:00","INICIAL"
194,0,"1 Taller1","2023-09-04","13:35:00","14:30:00","INICIAL"
195,0,"1 Taller2","2023-09-04","09:25:00","10:20:00","INICIAL"
196,0,"1 Taller2","2023-09-04","10:20:00","11:15:00","INICIAL"
197,0,"1 Taller2","2023-09-04","12:40:00","13:35:00","INICIAL"
198,0,"1 Taller2","2023-09-04","13:35:00","14:30:00","INICIAL"
199,0,"1 GIMNASIO","2023-09-04","08:30:00","09:25:00","INICIAL"
200,0,"1 GIMNASIO","2023-09-04","09:25:00","10:20:00","INICIAL"
201,0,"1 GIMNASIO","2023-09-04","10:20:00","11:15:00","INICIAL"
202,0,"1 GIMNASIO","2023-09-04","11:45:00","12:40:00","INICIAL"
203,0,"1 GIMNASIO","2023-09-04","13:35:00","14:30:00","INICIAL"
204,0,"1 LabBiolo","2023-09-04","09:25:00","10:20:00","INICIAL"
205,0,"1 LabFísic","2023-09-04","08:30:00","09:25:00","INICIAL"
206,0,"1 LabFísic","2023-09-04","10:20:00","11:15:00","INICIAL"
207,0,"1 LabFísic","2023-09-04","12:40:00","13:35:00","INICIAL"
208,0,"1 LabGeolo","2023-09-04","08:30:00","09:25:00","INICIAL"
209,0,"1 LabGeolo","2023-09-04","09:25:00","10:20:00","INICIAL"
210,0,"1 LabGeolo","2023-09-04","11:45:00","12:40:00","INICIAL"
211,0,"1 LabGeolo","2023-09-04","12:40:00","13:35:00","INICIAL"
212,0,"1 LabGeolo","2023-09-04","13:35:00","14:30:00","INICIAL"
213,0,"1 LabQuími","2023-09-04","08:30:00","09:25:00","INICIAL"
